StoreNumber,Department,SubClass,Price_Status,Stcl on stock_prevweek2,Last pieces_prevweek2,Stcl on salesfloor_prevweek2,Stcl on backroom_prevweek2,Stcl on stock_prevweek1,Last pieces_prevweek1,Stcl on salesfloor_prevweek1,Stcl on backroom_prevweek1
6112233,ladies' HOUSE,t-shirts_l_s,Regular,26,2,26,0,31,1,31,0
6112233,ladies' HOUSE,t-shirts_s_s,Regular,61,16,53,6,62,17,58,0
6112233,ladies' HOUSE,t-shirts_sleeveless,Regular,3,1,3,0,3,1,3,0
6112233,ladies' HOUSE,trousers,Regular,29,9,22,7,31,10,23,7
6112233,men's HOUSE,coats,Regular,0,0,0,0,0,2,0,0
6112233,men's HOUSE,jackets,Regular,8,1,3,5,8,1,3,5
6112233,men's HOUSE,jeans_jacket,Regular,2,3,1,1,2,3,1,1
6112233,men's HOUSE,jeans_shorts,Regular,4,6,4,0,4,6,4,0
6112233,men's HOUSE,jeans_trousers,Regular,41,26,30,8,51,31,38,11
6112233,men's HOUSE,jogging_tops,Regular,57,7,40,15,78,20,44,30
6112233,men's HOUSE,outer_jackets,Regular,33,9,26,5,34,13,27,5
6112233,men's HOUSE,polos,Regular,2,2,2,0,3,1,3,0
6112233,men's HOUSE,shirts_l_s,Regular,17,9,14,3,20,10,17,3
6112233,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112233,men's HOUSE,shorts,Regular,2,1,2,0,2,1,2,0
6112233,men's HOUSE,shorts_knitted,Regular,5,0,5,0,5,0,5,0
6112233,men's HOUSE,sweaters,Regular,0,0,0,0,6,0,6,0
6112233,men's HOUSE,t-shirts_l_s,Regular,9,3,9,0,11,3,11,0
6112233,men's HOUSE,t-shirts_s_s,Regular,78,6,77,0,83,12,79,0
6112233,men's HOUSE,t-shirts_s_s_lic,Regular,21,4,21,0,24,3,23,1
6112233,men's HOUSE,trousers,Regular,21,9,10,10,24,13,15,9
6112233,men's HOUSE,trousers_knitted,Regular,9,2,7,0,13,4,10,0
6112234,ladies' HOUSE,coats,Regular,4,0,0,4,4,0,0,4
6112234,ladies' HOUSE,dresses_knitted,Regular,7,4,7,0,5,5,5,0
6112234,ladies' HOUSE,dresses_woven,Regular,9,1,9,0,9,1,9,0
6112234,ladies' HOUSE,jackets,Regular,4,2,3,1,4,2,3,1
6112234,ladies' HOUSE,jeans_shorts,Regular,1,0,1,0,0,0,0,0
6112234,ladies' HOUSE,jeans_trousers,Regular,38,12,34,4,39,14,33,6
6112234,ladies' HOUSE,jogging_tops,Regular,35,3,27,8,37,4,30,7
6112234,ladies' HOUSE,outer_jackets,Regular,12,4,4,8,14,9,5,9
6112234,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,1,0
6112234,ladies' HOUSE,shirts_l_s,Regular,7,2,7,0,6,3,6,0
6112234,ladies' HOUSE,shirts_s_s,Regular,9,0,8,1,9,0,8,1
6112234,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112234,ladies' HOUSE,skirts,Regular,15,2,15,0,12,3,12,0
6112234,ladies' HOUSE,sweaters,Regular,15,3,9,6,15,10,7,8
6112234,ladies' HOUSE,t-shirts_l_s,Regular,31,1,25,6,30,3,24,6
6112234,ladies' HOUSE,t-shirts_s_s,Regular,75,9,72,0,70,14,68,0
6112234,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,2,0,2,0
6112234,ladies' HOUSE,trousers,Regular,31,11,27,4,25,19,22,3
6112234,men's HOUSE,coats,Regular,0,0,0,0,0,2,0,0
6112234,men's HOUSE,jackets,Regular,3,3,1,2,3,3,1,2
6112234,men's HOUSE,jeans_jacket,Regular,2,2,0,2,2,2,0,2
6112234,men's HOUSE,jeans_shorts,Regular,2,1,2,0,2,1,2,0
6112234,men's HOUSE,jeans_trousers,Regular,30,13,24,5,29,25,22,6
6112234,men's HOUSE,jogging_tops,Regular,50,16,45,5,51,32,46,5
6112234,men's HOUSE,outer_jackets,Regular,22,13,19,3,22,17,19,3
6112234,men's HOUSE,polos,Regular,0,1,0,0,0,1,0,0
6112234,men's HOUSE,shirts_l_s,Regular,13,2,11,2,14,4,13,1
6112234,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112234,men's HOUSE,shorts,Regular,1,1,1,0,1,1,1,0
6112234,men's HOUSE,shorts_knitted,Regular,5,0,4,0,5,0,4,0
6112234,men's HOUSE,sweaters,Regular,2,0,2,0,3,2,3,0
6112234,men's HOUSE,t-shirts_l_s,Regular,10,3,8,1,10,4,8,1
6112234,men's HOUSE,t-shirts_s_s,Regular,82,4,79,2,78,10,76,2
6112234,men's HOUSE,t-shirts_s_s_lic,Regular,19,0,19,0,20,3,20,0
6112234,men's HOUSE,trousers,Regular,20,9,13,7,20,13,13,7
6112234,men's HOUSE,trousers_knitted,Regular,10,3,9,1,10,5,8,2
6112235,ladies' HOUSE,coats,Regular,0,2,0,0,4,0,4,0
6112235,ladies' HOUSE,dresses_knitted,Regular,10,4,10,0,11,2,9,0
6112235,ladies' HOUSE,dresses_woven,Regular,10,0,9,1,10,0,9,1
6112235,ladies' HOUSE,jackets,Regular,2,0,2,0,2,0,2,0
6112235,ladies' HOUSE,jeans_shorts,Regular,1,1,1,0,1,0,1,0
6112235,ladies' HOUSE,jeans_trousers,Regular,56,11,46,10,61,12,49,10
6112235,ladies' HOUSE,jogging_tops,Regular,38,4,37,1,41,6,40,1
6112235,ladies' HOUSE,outer_jackets,Regular,16,5,14,2,20,7,15,5
6112235,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112235,ladies' HOUSE,shirts_l_s,Regular,15,0,14,1,15,0,14,1
6112235,ladies' HOUSE,shirts_s_s,Regular,11,0,11,0,9,3,9,0
6112235,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112235,ladies' HOUSE,skirts,Regular,19,4,19,0,21,2,20,0
6112235,ladies' HOUSE,sweaters,Regular,24,2,24,0,38,1,38,0
6112235,ladies' HOUSE,t-shirts_l_s,Regular,34,2,33,1,42,1,41,1
6112235,ladies' HOUSE,t-shirts_s_s,Regular,75,10,73,2,87,10,82,4
6112235,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,4,0,3,1
6112235,ladies' HOUSE,trousers,Regular,42,6,41,1,42,6,39,3
6112235,men's HOUSE,jackets,Regular,6,1,4,2,6,2,3,3
6112235,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
6112235,men's HOUSE,jeans_trousers,Regular,55,12,47,5,57,19,47,8
6112235,men's HOUSE,jogging_tops,Regular,65,16,53,12,70,17,52,17
6112235,men's HOUSE,outer_jackets,Regular,38,12,25,13,40,10,22,18
6112235,men's HOUSE,polos,Regular,3,0,0,3,3,0,0,3
6112235,men's HOUSE,shirts_l_s,Regular,13,6,9,4,15,7,10,5
6112235,men's HOUSE,shorts_knitted,Regular,1,1,0,1,1,1,0,1
6112235,men's HOUSE,sweaters,Regular,9,1,9,0,11,0,11,0
6112235,men's HOUSE,t-shirts_l_s,Regular,10,3,8,1,11,3,8,3
6112235,men's HOUSE,t-shirts_s_s,Regular,83,6,78,3,96,5,75,19
6112235,men's HOUSE,t-shirts_s_s_lic,Regular,31,3,29,1,38,4,35,3
6112235,men's HOUSE,trousers,Regular,25,11,22,1,29,12,23,6
6112235,men's HOUSE,trousers_knitted,Regular,15,1,14,0,16,2,15,0
6112236,ladies' HOUSE,coats,Regular,7,1,4,3,9,2,8,1
6112236,ladies' HOUSE,dresses_knitted,Regular,3,1,3,0,4,0,4,0
6112236,ladies' HOUSE,dresses_woven,Regular,11,1,11,0,9,2,9,0
6112236,ladies' HOUSE,jackets,Regular,5,1,5,0,4,2,4,0
6112236,ladies' HOUSE,jeans_shorts,Regular,3,0,3,0,1,0,1,0
6112236,ladies' HOUSE,jeans_trousers,Regular,39,7,36,4,43,8,39,4
6112236,ladies' HOUSE,jogging_tops,Regular,34,4,31,3,33,3,33,0
6112236,ladies' HOUSE,outer_jackets,Regular,21,3,12,9,20,4,11,9
6112236,ladies' HOUSE,shirts_l_s,Regular,8,0,7,1,7,1,6,1
6112236,ladies' HOUSE,shirts_s_s,Regular,9,1,9,0,3,1,3,0
6112236,ladies' HOUSE,shorts,Regular,0,2,0,0,0,1,0,0
6112236,ladies' HOUSE,skirts,Regular,2,1,2,0,3,1,2,0
6112236,ladies' HOUSE,sweaters,Regular,11,0,10,1,24,1,24,0
6112236,ladies' HOUSE,t-shirts_l_s,Regular,15,7,15,0,16,7,16,0
6112236,ladies' HOUSE,t-shirts_s_s,Regular,50,9,50,0,43,13,43,0
6112236,ladies' HOUSE,t-shirts_sleeveless,Regular,5,1,5,0,3,1,3,0
6112236,ladies' HOUSE,trousers,Regular,29,3,27,2,24,3,22,2
6112236,men's HOUSE,coats,Regular,0,0,0,0,0,1,0,0
6112236,men's HOUSE,jackets,Regular,2,5,1,1,3,4,2,1
6112236,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
6112236,men's HOUSE,jeans_shorts,Regular,5,6,5,0,5,6,5,0
6112236,men's HOUSE,jeans_trousers,Regular,40,10,37,3,52,16,48,4
6112236,men's HOUSE,jogging_tops,Regular,58,12,57,1,61,21,60,1
6112236,men's HOUSE,outer_jackets,Regular,32,8,29,3,33,10,30,3
6112236,men's HOUSE,polos,Regular,3,4,3,0,4,3,4,0
6112236,men's HOUSE,shirts_l_s,Regular,14,5,13,1,18,5,17,1
6112236,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112236,men's HOUSE,shorts,Regular,3,1,3,0,3,1,3,0
6112236,men's HOUSE,shorts_knitted,Regular,5,1,5,0,5,1,5,0
6112236,men's HOUSE,sweaters,Regular,4,0,4,0,7,1,7,0
6112236,men's HOUSE,t-shirts_l_s,Regular,8,0,8,0,10,0,10,0
6112236,men's HOUSE,t-shirts_s_s,Regular,80,10,80,0,89,11,89,0
6112236,men's HOUSE,t-shirts_s_s_lic,Regular,25,3,25,0,29,4,29,0
6112236,men's HOUSE,trousers,Regular,24,8,17,7,31,7,24,7
6112236,men's HOUSE,trousers_knitted,Regular,17,1,16,0,17,3,15,0
6112237,ladies' HOUSE,coats,Regular,0,2,0,0,1,4,1,0
6112237,ladies' HOUSE,dresses_knitted,Regular,6,4,6,0,2,5,2,0
6112237,ladies' HOUSE,dresses_woven,Regular,0,0,0,0,1,0,1,0
6112237,ladies' HOUSE,jackets,Regular,2,0,1,0,4,0,3,0
6112237,ladies' HOUSE,jeans_trousers,Regular,35,6,35,0,36,9,36,0
6112237,ladies' HOUSE,jogging_tops,Regular,16,6,16,0,16,9,16,0
6112237,ladies' HOUSE,outer_jackets,Regular,1,2,1,0,1,3,1,0
6112237,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,0,0,0,0
6112237,ladies' HOUSE,shirts_l_s,Regular,4,2,4,0,6,3,6,0
6112237,ladies' HOUSE,shirts_s_s,Regular,4,0,4,0,5,0,5,0
6112237,ladies' HOUSE,skirts,Regular,11,0,11,0,10,1,9,0
6112237,ladies' HOUSE,sweaters,Regular,3,2,3,0,16,10,9,7
6112237,ladies' HOUSE,t-shirts_l_s,Regular,10,6,8,0,10,7,9,0
6112237,ladies' HOUSE,t-shirts_s_s,Regular,42,13,42,0,52,14,52,0
6112237,ladies' HOUSE,t-shirts_sleeveless,Regular,3,0,3,0,3,0,3,0
6112237,ladies' HOUSE,trousers,Regular,15,8,15,0,19,8,18,0
6112237,men's HOUSE,jackets,Regular,0,2,0,0,2,1,2,0
6112237,men's HOUSE,jeans_jacket,Regular,0,1,0,0,0,1,0,0
6112237,men's HOUSE,jeans_trousers,Regular,14,19,14,0,20,24,19,0
6112237,men's HOUSE,jogging_tops,Regular,21,12,21,0,21,13,21,0
6112237,men's HOUSE,outer_jackets,Regular,5,4,5,0,7,9,6,0
6112237,men's HOUSE,polos,Regular,1,1,1,0,1,1,1,0
6112237,men's HOUSE,shirts_l_s,Regular,4,5,4,0,6,6,6,0
6112237,men's HOUSE,shorts_knitted,Regular,1,2,1,0,1,2,1,0
6112237,men's HOUSE,sweaters,Regular,0,0,0,0,1,1,1,0
6112237,men's HOUSE,t-shirts_l_s,Regular,1,1,1,0,2,1,2,0
6112237,men's HOUSE,t-shirts_s_s,Regular,49,2,48,1,57,2,56,1
6112237,men's HOUSE,t-shirts_s_s_lic,Regular,13,1,13,0,16,2,15,0
6112237,men's HOUSE,trousers,Regular,5,16,5,0,8,19,8,0
6112237,men's HOUSE,trousers_knitted,Regular,3,6,3,0,3,8,3,0
6112238,ladies' HOUSE,coats,Regular,9,3,4,5,8,3,4,4
6112238,ladies' HOUSE,dresses_knitted,Regular,12,0,7,4,12,1,6,6
6112238,ladies' HOUSE,dresses_woven,Regular,2,1,2,0,2,1,2,0
6112238,ladies' HOUSE,jackets,Regular,6,0,6,0,6,0,6,0
6112238,ladies' HOUSE,jeans_shorts,Regular,2,0,2,0,1,0,1,0
6112238,ladies' HOUSE,jeans_trousers,Regular,60,4,49,10,63,5,50,13
6112238,ladies' HOUSE,jogging_tops,Regular,31,5,27,4,36,6,32,4
6112238,ladies' HOUSE,outer_jackets,Regular,24,4,20,4,25,4,21,4
6112238,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,1,0
6112238,ladies' HOUSE,shirts_l_s,Regular,15,2,14,1,15,2,14,1
6112238,ladies' HOUSE,shirts_s_s,Regular,5,1,5,0,5,1,5,0
6112238,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112238,ladies' HOUSE,skirts,Regular,17,5,15,2,18,5,16,2
6112238,ladies' HOUSE,sweaters,Regular,25,1,16,9,31,6,19,11
6112238,ladies' HOUSE,t-shirts_l_s,Regular,27,3,24,2,27,9,25,2
6112238,ladies' HOUSE,t-shirts_s_s,Regular,77,11,68,5,81,12,71,5
6112238,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,5,0,5,0
6112238,ladies' HOUSE,trousers,Regular,44,4,34,9,47,6,37,10
6112238,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112238,men's HOUSE,jackets,Regular,7,1,6,1,7,1,6,1
6112238,men's HOUSE,jeans_jacket,Regular,3,2,3,0,3,2,3,0
6112238,men's HOUSE,jeans_shorts,Regular,16,0,13,0,16,0,7,9
6112238,men's HOUSE,jeans_trousers,Regular,73,28,44,25,65,29,47,15
6112238,men's HOUSE,jogging_tops,Regular,58,23,55,3,64,32,60,4
6112238,men's HOUSE,outer_jackets,Regular,40,12,35,5,40,14,35,5
6112238,men's HOUSE,polos,Regular,2,5,3,0,1,6,2,0
6112238,men's HOUSE,shirts_l_s,Regular,18,4,12,6,20,8,11,9
6112238,men's HOUSE,shirts_s_s,Regular,1,1,1,0,1,1,1,0
6112238,men's HOUSE,shorts,Regular,7,0,7,0,7,0,5,2
6112238,men's HOUSE,shorts_knitted,Regular,6,0,5,0,4,2,4,0
6112238,men's HOUSE,sweaters,Regular,9,1,3,6,8,2,8,0
6112238,men's HOUSE,t-shirts_l_s,Regular,8,5,8,0,8,6,8,0
6112238,men's HOUSE,t-shirts_s_s,Regular,88,8,86,2,91,15,89,2
6112238,men's HOUSE,t-shirts_s_s_lic,Regular,29,1,28,1,33,2,32,1
6112238,men's HOUSE,trousers,Regular,25,15,20,5,29,13,22,7
6112238,men's HOUSE,trousers_knitted,Regular,13,3,11,2,18,0,16,1
6112239,ladies' HOUSE,coats,Regular,6,0,4,2,5,1,3,2
6112239,ladies' HOUSE,dresses_knitted,Regular,12,1,12,0,12,0,12,0
6112239,ladies' HOUSE,dresses_woven,Regular,11,3,11,0,11,2,11,0
6112239,ladies' HOUSE,jackets,Regular,6,0,6,0,7,1,6,1
6112239,ladies' HOUSE,jeans_shorts,Regular,5,0,3,2,3,0,2,1
6112239,ladies' HOUSE,jeans_trousers,Regular,50,12,42,8,55,13,47,8
6112239,ladies' HOUSE,jogging_tops,Regular,38,8,31,4,45,11,36,6
6112239,ladies' HOUSE,outer_jackets,Regular,18,5,12,5,22,7,16,5
6112239,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112239,ladies' HOUSE,shirts_l_s,Regular,11,1,11,0,11,4,10,1
6112239,ladies' HOUSE,shirts_s_s,Regular,11,0,10,1,12,0,11,1
6112239,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
6112239,ladies' HOUSE,skirts,Regular,25,2,24,0,23,3,21,0
6112239,ladies' HOUSE,sweaters,Regular,27,3,25,2,40,5,37,3
6112239,ladies' HOUSE,t-shirts_l_s,Regular,31,1,28,3,38,1,35,3
6112239,ladies' HOUSE,t-shirts_s_s,Regular,76,18,73,2,82,20,79,2
6112239,ladies' HOUSE,t-shirts_sleeveless,Regular,4,1,4,0,4,1,4,0
6112239,ladies' HOUSE,trousers,Regular,42,7,31,9,38,11,27,9
6112239,men's HOUSE,jackets,Regular,4,2,3,1,4,3,3,1
6112239,men's HOUSE,jeans_jacket,Regular,2,1,2,0,2,1,2,0
6112239,men's HOUSE,jeans_shorts,Regular,6,2,6,0,6,2,6,0
6112239,men's HOUSE,jeans_trousers,Regular,55,14,42,11,57,26,43,12
6112239,men's HOUSE,jogging_tops,Regular,44,17,38,5,48,37,38,8
6112239,men's HOUSE,outer_jackets,Regular,13,0,13,0,14,1,14,0
6112239,men's HOUSE,polos,Regular,6,0,6,0,6,0,6,0
6112239,men's HOUSE,shirts_l_s,Regular,16,8,10,6,17,11,10,7
6112239,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112239,men's HOUSE,shorts,Regular,2,1,2,0,2,1,2,0
6112239,men's HOUSE,shorts_knitted,Regular,4,1,4,0,4,1,2,2
6112239,men's HOUSE,sweaters,Regular,4,1,4,0,4,4,4,0
6112239,men's HOUSE,t-shirts_l_s,Regular,8,6,8,0,9,8,9,0
6112239,men's HOUSE,t-shirts_s_s,Regular,78,13,76,0,90,12,87,0
6112239,men's HOUSE,t-shirts_s_s_lic,Regular,23,3,23,0,28,6,28,0
6112239,men's HOUSE,trousers,Regular,25,6,19,6,29,14,22,7
6112239,men's HOUSE,trousers_knitted,Regular,9,1,9,0,10,3,9,0
6112240,ladies' HOUSE,coats,Regular,4,4,4,0,6,5,6,0
6112240,ladies' HOUSE,dresses_knitted,Regular,11,2,11,0,11,0,11,0
6112240,ladies' HOUSE,dresses_woven,Regular,9,1,8,0,8,1,8,0
6112240,ladies' HOUSE,jackets,Regular,8,8,7,1,8,8,7,1
6112240,ladies' HOUSE,jeans_shorts,Regular,1,1,1,0,0,1,0,0
6112240,ladies' HOUSE,jeans_trousers,Regular,44,12,38,6,47,14,41,6
6112240,ladies' HOUSE,jogging_tops,Regular,33,6,33,0,39,5,39,0
6112240,ladies' HOUSE,outer_jackets,Regular,13,3,11,2,17,9,15,2
6112240,ladies' HOUSE,shirts_l_s,Regular,8,0,8,0,8,0,8,0
6112240,ladies' HOUSE,shirts_s_s,Regular,5,1,5,0,5,1,5,0
6112240,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
6112240,ladies' HOUSE,skirts,Regular,11,2,10,0,10,2,10,0
6112240,ladies' HOUSE,sweaters,Regular,16,3,16,0,25,7,25,0
6112240,ladies' HOUSE,t-shirts_l_s,Regular,17,0,17,0,18,2,18,0
6112240,ladies' HOUSE,t-shirts_s_s,Regular,45,8,45,0,51,9,51,0
6112240,ladies' HOUSE,t-shirts_sleeveless,Regular,4,1,4,0,2,1,2,0
6112240,ladies' HOUSE,trousers,Regular,40,3,32,5,39,10,31,8
6112240,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112240,men's HOUSE,jackets,Regular,3,3,1,2,3,4,1,2
6112240,men's HOUSE,jeans_jacket,Regular,2,2,2,0,2,2,2,0
6112240,men's HOUSE,jeans_shorts,Regular,5,6,5,0,4,7,4,0
6112240,men's HOUSE,jeans_trousers,Regular,35,18,24,10,38,26,25,12
6112240,men's HOUSE,jogging_tops,Regular,54,30,45,7,57,37,48,7
6112240,men's HOUSE,outer_jackets,Regular,14,9,12,2,14,13,12,2
6112240,men's HOUSE,polos,Regular,2,2,2,0,1,2,1,0
6112240,men's HOUSE,shirts_l_s,Regular,15,7,14,1,17,8,16,1
6112240,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112240,men's HOUSE,shorts,Regular,0,1,0,0,0,1,0,0
6112240,men's HOUSE,shorts_knitted,Regular,3,0,3,0,3,0,3,0
6112240,men's HOUSE,sweaters,Regular,3,0,3,0,3,0,3,0
6112240,men's HOUSE,t-shirts_l_s,Regular,4,4,4,0,6,4,6,0
6112240,men's HOUSE,t-shirts_s_s,Regular,65,7,65,0,74,6,73,0
6112240,men's HOUSE,t-shirts_s_s_lic,Regular,16,3,15,0,19,5,18,0
6112240,men's HOUSE,trousers,Regular,20,8,13,7,23,8,14,8
6112240,men's HOUSE,trousers_knitted,Regular,9,4,9,0,11,5,10,0
6112241,ladies' HOUSE,coats,Regular,5,0,4,1,8,0,7,1
6112241,ladies' HOUSE,dresses_knitted,Regular,11,2,11,0,14,0,14,0
6112241,ladies' HOUSE,dresses_woven,Regular,16,0,16,0,13,0,13,0
6112241,ladies' HOUSE,jackets,Regular,8,0,8,0,7,1,7,0
6112241,ladies' HOUSE,jeans_shorts,Regular,3,2,3,0,2,1,2,0
6112241,ladies' HOUSE,jeans_trousers,Regular,59,10,49,10,69,11,59,10
6112241,ladies' HOUSE,jogging_tops,Regular,37,6,34,3,43,9,39,4
6112241,ladies' HOUSE,outer_jackets,Regular,17,6,14,3,24,7,21,3
6112241,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112241,ladies' HOUSE,shirts_l_s,Regular,18,0,15,3,18,0,15,3
6112241,ladies' HOUSE,shirts_s_s,Regular,12,0,12,0,12,0,12,0
6112241,ladies' HOUSE,shorts,Regular,2,0,2,0,2,0,2,0
6112241,ladies' HOUSE,skirts,Regular,26,4,25,1,28,1,26,1
6112241,ladies' HOUSE,sweaters,Regular,20,6,20,0,38,6,38,0
6112241,ladies' HOUSE,t-shirts_l_s,Regular,33,5,30,3,38,11,35,3
6112241,ladies' HOUSE,t-shirts_s_s,Regular,79,14,78,0,92,12,89,0
6112241,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,6,0,6,0
6112241,ladies' HOUSE,trousers,Regular,47,6,43,4,49,5,43,4
6112241,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112241,men's HOUSE,jackets,Regular,7,2,5,2,7,3,5,2
6112241,men's HOUSE,jeans_jacket,Regular,3,2,3,0,3,2,3,0
6112241,men's HOUSE,jeans_shorts,Regular,7,4,7,0,8,4,7,1
6112241,men's HOUSE,jeans_trousers,Regular,54,13,43,11,73,9,58,15
6112241,men's HOUSE,jogging_tops,Regular,67,22,58,9,78,27,67,11
6112241,men's HOUSE,outer_jackets,Regular,53,4,33,20,55,5,34,21
6112241,men's HOUSE,polos,Regular,7,0,7,0,5,2,5,0
6112241,men's HOUSE,shirts_l_s,Regular,16,4,16,0,21,3,21,0
6112241,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112241,men's HOUSE,shorts,Regular,4,2,4,0,4,2,2,2
6112241,men's HOUSE,shorts_knitted,Regular,7,0,6,0,7,0,6,0
6112241,men's HOUSE,sweaters,Regular,6,1,6,0,11,2,11,0
6112241,men's HOUSE,t-shirts_l_s,Regular,8,2,8,0,12,1,12,0
6112241,men's HOUSE,t-shirts_s_s,Regular,83,12,82,1,100,6,99,1
6112241,men's HOUSE,t-shirts_s_s_lic,Regular,29,7,29,0,36,10,36,0
6112241,men's HOUSE,trousers,Regular,30,3,21,8,38,3,28,10
6112241,men's HOUSE,trousers_knitted,Regular,16,4,15,1,19,3,18,1
6112242,ladies' HOUSE,coats,Regular,5,1,4,1,7,1,6,1
6112242,ladies' HOUSE,dresses_knitted,Regular,4,0,4,0,5,0,5,0
6112242,ladies' HOUSE,dresses_woven,Regular,1,1,1,0,1,1,1,0
6112242,ladies' HOUSE,jackets,Regular,4,1,3,1,5,1,4,1
6112242,ladies' HOUSE,jeans_trousers,Regular,38,4,29,9,39,7,30,9
6112242,ladies' HOUSE,jogging_tops,Regular,35,1,30,5,40,2,35,5
6112242,ladies' HOUSE,outer_jackets,Regular,16,3,11,4,20,3,16,4
6112242,ladies' HOUSE,shirts_l_s,Regular,4,0,4,0,4,0,4,0
6112242,ladies' HOUSE,shirts_s_s,Regular,3,1,3,0,3,1,3,0
6112242,ladies' HOUSE,skirts,Regular,3,0,3,0,4,0,4,0
6112242,ladies' HOUSE,sweaters,Regular,13,4,12,1,25,3,24,1
6112242,ladies' HOUSE,t-shirts_l_s,Regular,15,2,15,0,16,2,16,0
6112242,ladies' HOUSE,t-shirts_s_s,Regular,46,10,45,0,53,8,51,0
6112242,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,2,0,2,0
6112242,ladies' HOUSE,trousers,Regular,25,2,20,5,27,2,22,5
6112242,men's HOUSE,jackets,Regular,1,2,1,0,1,2,1,0
6112242,men's HOUSE,jeans_jacket,Regular,0,1,0,0,0,1,0,0
6112242,men's HOUSE,jeans_shorts,Regular,6,4,6,0,6,4,6,0
6112242,men's HOUSE,jeans_trousers,Regular,29,11,25,4,43,12,34,9
6112242,men's HOUSE,jogging_tops,Regular,61,20,43,18,76,30,51,25
6112242,men's HOUSE,outer_jackets,Regular,23,5,20,3,23,5,20,3
6112242,men's HOUSE,polos,Regular,3,0,3,0,4,0,4,0
6112242,men's HOUSE,shirts_l_s,Regular,11,8,10,1,15,10,14,1
6112242,men's HOUSE,shorts,Regular,1,2,1,0,1,2,1,0
6112242,men's HOUSE,shorts_knitted,Regular,2,1,2,0,2,1,2,0
6112242,men's HOUSE,t-shirts_l_s,Regular,6,1,6,0,7,1,7,0
6112242,men's HOUSE,t-shirts_s_s,Regular,73,2,73,0,86,3,86,0
6112242,men's HOUSE,t-shirts_s_s_lic,Regular,19,1,19,0,23,3,23,0
6112242,men's HOUSE,trousers,Regular,20,5,13,7,24,5,16,8
6112242,men's HOUSE,trousers_knitted,Regular,8,2,6,1,10,2,8,1
6112252,ladies' HOUSE,coats,Regular,4,1,3,1,4,2,2,1
6112252,ladies' HOUSE,dresses_knitted,Regular,13,4,13,0,15,2,15,0
6112252,ladies' HOUSE,dresses_woven,Regular,11,0,11,0,11,1,11,0
6112252,ladies' HOUSE,jackets,Regular,6,0,6,0,6,1,6,0
6112252,ladies' HOUSE,jeans_shorts,Regular,3,1,3,0,2,0,2,0
6112252,ladies' HOUSE,jeans_trousers,Regular,52,15,48,3,52,20,49,3
6112252,ladies' HOUSE,jogging_tops,Regular,36,10,35,1,42,13,39,2
6112252,ladies' HOUSE,outer_jackets,Regular,14,6,10,3,15,8,11,4
6112252,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112252,ladies' HOUSE,shirts_l_s,Regular,13,0,12,1,14,1,12,1
6112252,ladies' HOUSE,shirts_s_s,Regular,8,1,8,0,8,1,8,0
6112252,ladies' HOUSE,shorts,Regular,4,1,4,0,3,1,3,0
6112252,ladies' HOUSE,skirts,Regular,23,2,23,0,24,2,23,0
6112252,ladies' HOUSE,sweaters,Regular,26,0,26,0,33,15,30,3
6112252,ladies' HOUSE,t-shirts_l_s,Regular,33,2,31,2,39,6,35,4
6112252,ladies' HOUSE,t-shirts_s_s,Regular,83,12,81,0,79,18,79,0
6112252,ladies' HOUSE,t-shirts_sleeveless,Regular,1,0,1,0,2,1,2,0
6112252,ladies' HOUSE,trousers,Regular,48,7,43,3,40,18,33,7
6112252,men's HOUSE,jackets,Regular,2,1,1,1,2,2,1,1
